0.603969063,2.053407968,7.435766806,4.379602971
0.531469207,1.657584952,5.477614096,3.010366064
0.490933775,1.922878971,7.704028466,4.718671931
0.617338041,1.773154393,6.754082822,3.951480899
0.775876318,1.40357563,6.498792507,3.341672072
1.367668215,1.867823834,7.592391653,4.781825798
0.91043091,1.9868441,6.431245453,3.656795356
0.888815102,1.809707319,6.500883024,3.645014473
1.484870961,2.231653463,7.4899587,4.33968031
1.132181222,1.901294678,6.653222809,4.150983434
1.246224893,2.161872994,6.813740321,3.928181179
0.775992514,2.388664474,7.173244273,3.897818667
0.556863021,1.961634634,6.867573784,4.036636891
0.733489971,1.107070971,7.152263948,4.075212572
1.308483973,1.358266268,6.99146102,3.843206797
1.200030504,1.762544867,6.649090602,3.853897574
1.003311262,2.383374493,6.319924575,3.165988117
0.765439092,2.024558494,6.742872275,4.234263814
1.165020154,2.187830529,6.908303633,3.828274248
1.107952917,2.109029363,6.9322392,3.671937524
1.544928122,2.025985666,6.707496946,4.011252321
1.54393242,1.956852576,6.951978214,4.105087658
1.621376252,2.427863052,6.718867585,3.768513039
1.620533684,1.780393185,7.153207495,3.60120049
1.539876537,2.176232833,7.398903026,3.969666566
1.422035355,2.535040162,6.694948821,3.999438974
1.100752196,1.584956387,7.393826871,4.441397466
0.87620283,1.82326091,7.663273421,3.930169177
0.736085453,1.698640604,6.374368876,4.011731113
1.213736865,2.005416296,7.293889665,4.001239203
1.577042031,1.439651636,7.292490765,3.961956022
1.278074437,2.446419491,6.629712012,3.61767297
1.251591756,2.300712901,7.13688525,4.290407332
1.066663225,1.712476175,8.046691412,4.516438256
1.524617182,2.053940048,7.614631338,4.530746604
1.644107375,1.891275521,6.943828127,3.569341136
1.793671695,1.700686985,8.213745899,4.860315619
1.219562135,1.919738245,7.106644291,3.688877233
1.383096606,1.816394184,6.981144719,3.561812282
1.531394675,2.278025119,7.799143726,4.59638998
1.30873841,2.191520826,6.744545482,3.58541495
1.712803529,1.759551464,7.921941834,4.558381091
1.96773786,1.537799939,7.758663933,3.879772136
1.469646476,2.131258038,6.662351512,3.733415119
0.986959294,1.761452821,7.572383433,4.455258825
0.859578872,1.517763262,7.665565481,4.673845153
0.832352498,0.973775069,6.614909877,3.361326308
0.773174108,1.404064964,6.800553857,3.782423916
0.533737195,1.654747443,6.249249802,3.486899934
1.130918409,1.170588065,6.579554921,3.915222264
1.07666711,1.97358718,6.459252844,3.890353431
1.181217786,1.112195029,5.98040549,3.83051442
1.191368315,1.197129748,6.925805729,3.792892572
1.503136014,1.390558112,6.450407372,4.207306753
1.365703812,1.868012895,5.809638999,3.837576237
1.764010461,1.851887554,6.560787202,3.906334308
1.83750647,2.087505103,6.207475393,3.740376513
1.60379356,1.852637075,6.213168126,3.10688316
1.222001165,2.126630652,7.263713995,4.343262179
1.455631319,1.022338774,6.058557117,3.473622841
0.931937552,1.677994853,6.618535894,4.005758325
0.979467526,1.327247813,6.381578646,3.651322034
1.404322042,1.059513221,6.550126881,4.197918529
1.124122872,1.796289396,6.397103635,3.32766648
0.87567998,1.139252198,6.28666154,3.464359253
0.654041339,1.248522663,6.651304947,3.678322454
1.285150646,1.2969827,6.486222616,3.452799358
0.951707712,1.705357614,5.710303126,2.94850039
1.307100636,0.803585826,6.050815406,3.345108854
1.485262385,1.012915575,7.02186391,3.681585202
1.823345289,1.124506584,5.271626884,3.570030375
2.048215499,1.378017709,5.935254651,3.713125123
2.157295022,2.247271523,6.59593674,3.857306817
1.611349152,2.131881533,5.75363289,3.133162485
1.545600296,1.112603037,6.479828931,3.582707227
1.417631635,1.647439201,7.428942196,3.933249057
0.895416664,1.337427063,5.217588012,3.393491155
1.174849601,1.325428655,6.252843359,3.83853143
0.960002487,0.796764436,6.822807333,3.872426304
0.968206293,0.697882027,5.735200787,3.595135926
1.194251391,1.481049122,5.614747547,3.514026936
1.557922712,1.206558483,6.132731949,3.590392426
1.303506928,0.859327708,5.395963446,3.488234195
1.462399708,1.004598123,5.973813887,3.915157371
1.682082499,0.819932647,5.127908426,2.884886
1.939167061,1.219429369,5.036211923,2.90523167
1.342599387,1.718941674,5.053296666,3.518222062
1.41207116,1.018097147,5.222254612,3.403292894
1.256135341,0.701904169,5.378916239,3.346436195
1.728110458,0.848134308,4.98256599,2.95154231
1.081984479,1.316366894,5.152961746,3.168714269
0.848109675,1.101632072,5.241288144,2.972521079
1.073317546,1.204179827,5.335284871,3.195228681
0.789422536,0.662039122,5.397511442,3.646704387
0.48147379,0.603259697,5.60411101,3.692509571
1.267064272,0.406539053,4.542179335,2.596183152
1.724913608,0.755433328,4.521396306,2.605223666
1.077612204,1.391221282,4.43827218,3.143182656
1.528944729,0.882685543,4.218083016,2.488252453
1.17718164,1.005896382,4.640031317,2.638519126
0.871534132,1.253458321,4.105318834,2.152028731
0.792372381,1.068903698,4.438997613,3.145488188
0.684615486,0.230835797,5.308629022,2.836541409
0.576546408,0.752729584,3.959488666,2.269864959
0.677030824,-0.026923361,3.463358619,2.152120349
0.495688542,0.900161399,5.124557729,2.800038395
1.215141106,0.738820187,3.358261267,2.106369162
0.786257959,0.554922878,3.712745686,2.686838537
1.179467012,0.601670209,4.982133401,3.153070987
0.847593619,0.289971019,3.585227608,2.633206471
0.806797266,0.378888946,3.558773424,2.262050232
1.000963934,0.067958215,4.745025418,3.277873945
1.097308587,0.152407714,3.672548658,2.655034765
1.322917401,0.365825084,3.174482415,2.144265479
1.400733914,0.279705034,4.267583494,2.7108916
1.005608562,0.746832812,3.654517427,2.490843746
1.091869166,0.483161688,3.374234614,2.324355016
0.676949981,0.456882458,4.39265728,3.124899606
1.005656585,0.795561886,3.492222335,2.573212637
1.577362906,0.263275083,3.289387835,2.561011951
1.159882564,0.673599037,4.507534064,3.01371655
1.438332445,0.631541613,3.305157963,2.131337001
1.856234455,0.504696941,3.507333956,1.94959437
1.349884553,1.010927146,3.844305583,2.14573843
1.524009647,0.912169707,3.604859989,2.759138632
1.676397909,0.314754325,4.129009285,2.505583728
1.860357666,1.223484739,4.268432875,2.627276969
1.248046761,1.300752781,2.962377339,1.886598069
1.518445649,1.033346549,4.567710713,2.560948077
0.958372913,0.946542287,4.701699708,2.853425302
1.354750821,0.368493846,3.965325857,2.740094347
1.808031395,0.352510494,4.930906017,2.872739724
1.609139221,0.587554978,4.491177157,2.739243004
1.705981752,1.017946974,3.667015775,2.824016168
1.046087466,0.307157919,4.751863402,3.184106553
0.73169299,0.139990578,4.120764896,2.997393368
0.577459099,0.141099986,3.37950112,1.883451654
0.537011235,0.248346025,3.876813383,2.022907729
1.144400451,0.391728996,3.046931103,2.437476416
1.447701944,0.33868523,2.870722441,1.673261745
1.035992889,0.199893277,3.118988477,2.555852565
1.223121006,-0.030850998,2.952513811,1.737639415
0.776419214,0.5306527,2.444491189,2.041638461
1.111762515,-0.310043555,2.919016995,1.726316345
1.64746578,0.114185969,3.373468116,2.591541691
1.367772864,0.715197641,1.433120485,1.436300371
1.317723794,0.727975748,2.626081351,1.988229941
1.171820646,0.45815264,3.409514613,2.431267209
0.901910078,0.571003074,2.412730692,2.141823974
0.911137501,0.719926235,3.190569655,1.732164738
1.506649933,0.491116011,3.519806417,1.845108248
1.537571543,0.995174788,3.314777609,1.673704961
1.129548062,0.75695676,3.348054355,2.049514226
1.431255346,0.100452106,3.85373864,2.329749131
1.319596454,1.046194031,3.823329544,2.640460961
1.685489577,0.166120464,3.33741784,1.71287576
1.014174185,1.084834071,3.64260157,2.472813663
1.127929859,-0.181306133,3.351526956,1.784273329
1.660683597,0.07140671,3.494460112,2.542178513
1.424352731,0.769336829,2.463705935,2.194212089
1.115337069,0.573527249,3.164011407,2.210606014
1.280076896,0.55623591,3.521316529,1.88099307
1.177763227,0.914869834,2.700719696,1.818171924
0.871416486,0.343365836,2.730468278,2.121727413
0.526698086,0.032563781,3.52840682,2.656112541
1.208984865,0.442007302,3.036409883,2.179104539
1.136193183,0.61446057,2.940296243,2.156979713
0.884162216,0.370184561,3.254471706,2.445475127
0.988992883,0.560897948,3.501019989,2.182496855
1.025541769,0.794703358,2.552778645,2.039314586
1.599583095,0.234095603,3.402045396,2.582743143
1.023975648,1.112335612,3.489713405,2.309686585
0.834559384,0.512778719,2.853989108,2.078212664
1.373566535,-0.195363851,4.256158713,2.902762399
1.324876451,0.529253123,3.191644686,2.276370313
1.223108436,0.94020059,2.707680337,1.900839123
1.585904144,0.566436089,4.452078581,2.38321847
1.722965376,0.287252514,3.917856492,2.278233962
1.959227161,0.918907061,3.258875238,1.892872767
1.239332303,0.871235746,3.66762162,2.179195847
0.887374447,0.128036953,4.156636292,2.503009335
1.161027477,0.563043024,3.680135571,2.658532439
1.038872124,0.734906258,3.590097294,2.578268991
1.183190493,0.575725112,4.321807354,2.66078968
1.686537592,0.974146479,3.267350474,2.284017063
1.961753741,1.310744325,3.949760822,2.247923191
2.172311387,0.629776105,4.598868595,3.289185713
1.904770568,1.297173145,3.965475783,2.882971898
2.029221848,1.40233225,3.554176042,2.313090521
1.523666223,0.736926017,4.413870229,2.67016911
1.011065896,1.0099817,4.195789211,2.470999576
1.068075787,0.027297235,4.064866694,2.88097447
1.280069289,0.082665643,4.965420616,3.045915264
1.694140308,0.475127845,3.111789469,1.561502974
1.419706944,1.287563955,3.41061729,2.291024568
1.227976327,0.383233603,4.704399473,2.579841421
0.800594234,1.09924906,3.972884488,2.693521993
0.877811582,0.735355745,3.171225424,1.677719383
0.731863514,0.95196044,4.623512239,2.638183738
1.051255627,0.711456412,4.182971351,2.124287802
0.904904213,1.011272088,3.711945672,2.717127916
1.187790439,0.585866483,4.512146779,2.967586449
1.115763462,0.527760708,4.125749081,2.243405019
1.477898322,0.254614412,3.903240565,2.647375925
1.109270426,0.767970739,3.794214831,2.293686277
1.128345282,0.301767404,3.162542493,2.458357254
1.597122417,0.310446317,3.562716498,1.90395815
1.185751203,1.151660393,3.261748592,2.576726556
1.400561219,0.615606794,2.750840334,1.955331447
1.805510617,1.335847165,4.129238021,2.659005271
1.939130781,1.080133441,3.812853684,2.085761504
1.699322521,1.435222889,3.436227428,2.342734776
1.662146565,0.691822373,4.859329756,3.016123853
1.067957766,1.188629608,4.375772641,3.084717425
0.751309958,0.49605978,3.820915809,2.238692222
1.021702566,1.004150469,4.736695218,3.168811817
1.235536615,0.797995476,4.398979145,3.052640397
1.415393001,1.065130382,4.077848923,2.632618864
1.458092972,1.089575086,5.023300461,3.264186146
1.470535217,0.764970205,4.911018966,2.704327028
1.615637581,1.44034305,4.796455586,3.344569855
1.083203207,1.260266708,4.690128707,3.085485392
0.801261052,1.396426558,5.180898839,2.692438954
1.136555288,1.009433615,4.900130716,2.937909383
1.26963597,1.104836689,4.626092763,2.384413219
1.310604635,0.745218038,4.914588467,2.644443699
1.628919136,1.482797426,5.319092726,3.014018968
1.222852715,1.417457336,4.807709952,3.202682233
0.954805763,1.483366646,5.302351212,3.07036375
1.391281677,0.642014854,5.132389695,2.746874112
1.113368293,1.510923536,5.595674005,3.172602891
1.031114837,0.700046745,5.094990071,2.952455726
1.003624131,1.06146349,5.233350573,3.317733116
1.402760482,1.235634131,5.047957421,2.872168883
1.07734463,1.25643468,4.951608533,2.478142986
0.880628102,0.75046366,5.090449554,3.382955023
1.138239601,0.809928766,4.73575218,3.059158534
1.205507323,1.533032201,4.853476821,3.125991394
1.626169401,1.278916391,4.466615584,3.189219305
1.393634397,1.87637899,5.452573908,2.981009064
1.261088225,1.240459202,5.178210642,3.443847803
1.538387347,1.480566075,4.97796821,2.53622839
1.344300531,1.497903666,5.864177935,3.634204317
1.342216207,1.536024339,5.085809155,3.172094206
1.692659713,1.856122411,5.01073766,3.18435961
1.838759776,1.270632374,6.236117754,3.620292876
1.606796535,2.068124987,6.138382948,3.146928359
1.082096872,2.018057089,5.177686563,2.864792914
1.194125771,1.398978717,6.690593903,3.829521456
1.42931861,1.824125964,6.832554488,3.634770832
1.467945039,1.779760815,5.329544377,2.99605032
1.493047375,1.80128037,6.682302376,3.541441494
1.712007749,1.486077673,6.666655072,3.801076335
1.691020999,2.269170537,5.838764679,3.788198692
1.903514673,1.739641498,6.135282056,3.191840578
1.657088847,2.42076947,7.658095954,4.514488772
1.896163804,1.998751531,6.158396334,4.074062663
1.649541945,1.650566022,7.410743135,4.238937047
1.569278314,1.657734145,7.517659188,4.171346946
1.5964025,1.39651957,6.352341053,3.91564336
1.564098158,1.583658201,7.528818121,3.977699935
1.340874309,2.273556106,7.06327394,3.595601078
1.236454942,1.324448951,6.651952893,3.602300192
1.429326121,1.999622743,7.742565139,4.12312422
1.652666045,1.890817629,6.793297524,3.56405207
1.743403546,2.446372393,7.055248528,3.64507586
1.323326035,1.816371118,7.457271065,4.554579119
1.362757674,1.806984345,7.794661164,4.32617301
1.073357367,1.636345867,7.16636814,4.571753863
0.968653761,1.856613357,7.761854677,3.912999058
1.433558357,2.107500505,7.001751088,3.811407713
0.875967124,2.100745386,6.883356611,3.930235528
